8,4,9,5,7,2,10,3,6,1,game_id,home_away
huntt001,hockd001,buchb002,koskc001,jonej003,print001,ortid001,miend001,guzmc001,lohsk001,MIN200108230,home
cruzj004,bushh001,mondr002,lopef001,stews002,fletd001,fullb001,delgc001,gonza001,hallr001,MIN200108230,away
huntt001,rival001,buchb002,koskc001,hockd001,print001,ortid001,miend001,guzmc001,reedr002,MIN200108280,home
kaplg001,younm003,leder001,lambm001,cataf001,rodri001,palmr001,velar001,rodra001,olivd001,MIN200108280,away
huntt001,rival001,mohrd001,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,milte001,MIN200108290,home
kaplg001,younm003,sierr001,velar001,curtc001,haseb001,rodri001,palmr001,rodra001,bellr003,MIN200108290,away
huntt001,rival001,mohrd001,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,maysj001,MIN200108300,home
kaplg001,younm003,leder001,lambm001,cataf001,haseb001,rodri001,palmr001,rodra001,myeta001,MIN200108300,away
huntt001,rival001,mohrd001,koskc001,jonej003,piera001,ortid001,hockd001,guzmc001,radkb001,MIN200108310,home
erstd001,kenna001,salmt001,glaut001,andeg001,molib001,gil-b001,spies001,ecksd001,valdi001,MIN200108310,away
huntt001,rival001,buchb002,koskc001,mohrd001,print001,ortid001,hockd001,guzmc001,lohsk001,MIN200109010,home
erstd001,kenna001,salmt001,glaut001,andeg001,fabrj001,palmo001,spies001,ecksd001,schos001,MIN200109010,away
huntt001,rival001,mohrd001,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,reedr002,MIN200109020,home
erstd001,kenna001,salmt001,glaut001,andeg001,molib001,palmo001,spies001,ecksd001,ortir002,MIN200109020,away
huntt001,rival001,kielb001,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,radkb001,MIN200109180,home
magew001,easld001,wakec001,macij001,higgb001,ingeb001,fickr001,munse001,halts001,weavj002,MIN200109180,away
huntt001,hockd001,buchb002,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,milte001,MIN200109190,home
macij001,easld001,magew001,halts001,higgb001,cardj001,clart002,munse001,cruzd001,spars001,MIN200109190,away
huntt001,rival001,kielb001,koskc001,jonej003,print001,ortid001,miend001,guzmc001,maysj001,MIN200109200,home
magew001,easld001,wakec001,macij001,higgb001,ingeb001,fickr001,simor001,halts001,limaj001,MIN200109200,away
huntt001,rival001,buchb002,koskc001,kielb001,print001,ortid001,miend001,guzmc001,reedr002,MIN200109210,home
loftk001,alomr001,gonzj002,frymt001,cordm001,diaze002,burke001,thomj002,vizqo001,sabac001,MIN200109210,away
huntt001,rival001,buchb002,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,radkb001,MIN200109220,home
loftk001,alomr001,gonzj002,frymt001,garck002,diaze002,burke001,thomj002,vizqo001,woods001,MIN200109220,away
huntt001,rival001,buchb002,koskc001,kielb001,print001,cuddm001,miend001,guzmc001,milte001,MIN200109230,home
loftk001,alomr001,gonzj002,cabrj002,cordm001,diaze002,burke001,thomj002,vizqo001,finlc001,MIN200109230,away
huntt001,rival001,mohrd001,koskc001,kielb001,print001,lecrm001,cuddm001,hockd001,reedr002,MIN200110050,home
singc001,durhr001,ordom001,valej003,lee-c001,johnm003,cansj001,konep001,clayr001,buehm001,MIN200110050,away
huntt001,rival001,mohrd001,koskc001,jonej003,piera001,lecrm001,ortid001,hockd001,lohsk001,MIN200110060,home
singc001,durhr001,ordom001,valej003,lee-c001,johnm003,liefj001,konep001,clayr001,glovg001,MIN200110060,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,sojol001,clemr001,NYA200104020,home
beltc001,feblc001,dye-j001,randj002,quinm001,ortih001,browd002,sweem002,sancr001,suppj001,NYA200104020,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,sojol001,petta001,NYA200104040,home
beltc001,feblc001,dye-j001,randj002,quinm001,ortih001,sweem002,mccad001,sancr001,steib002,NYA200104040,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,sojol001,mussm001,NYA200104050,home
beltc001,alicl001,browd002,randj002,quinm001,hinca001,dye-j001,sweem002,sancr001,reicd001,NYA200104050,away
willb002,soria001,oneip001,bross001,knobc001,olivj001,justd001,martt002,sojol001,parkc003,NYA200104060,home
cruzj004,freer001,mondr002,batit001,stews002,fletd001,fullb001,delgc001,gonza001,loaie001,NYA200104060,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,herno001,NYA200104070,home
cruzj004,freer001,mondr002,batit001,stews002,casta001,fullb001,delgc001,gonza001,michc001,NYA200104070,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,clemr001,NYA200104080,home
cruzj004,freer001,mondr002,batit001,stews002,fletd001,fullb001,delgc001,gonza001,parrs001,NYA200104080,away
willb002,soria001,justd001,bross001,knobc001,olivj001,oneip001,martt002,jeted001,petta001,NYA200104200,home
everc001,lansm001,lewid001,hills002,oleat001,varij001,ramim002,offej001,merll001,nomoh001,NYA200104200,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,mussm001,NYA200104210,home
everc001,offej001,nixot001,hills002,oleat001,hatts001,ramim002,daubb001,grebc001,castf001,NYA200104210,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,lillt001,NYA200104220,home
everc001,offej001,bichd001,hills002,oleat001,varij001,ramim002,daubb001,grebc001,ohkat001,NYA200104220,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,clemr001,NYA200104240,home
camem001,boonb002,suzui001,belld002,marta001,lampt001,marte001,olerj001,guilc001,garcf002,NYA200104240,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,colem001,martt002,jeted001,petta001,NYA200104250,home
camem001,boonb002,suzui001,belld002,mclem001,wilsd001,marte001,olerj001,guilc001,halaj001,NYA200104250,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,mussm001,NYA200104260,home
camem001,boonb002,suzui001,belld002,marta001,wilsd001,marte001,olerj001,guilc001,moyej001,NYA200104260,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,herno001,NYA200104270,home
longt002,menef001,giamj002,chave001,damoj001,hernr002,giamj001,valdm002,tejam001,muldm001,NYA200104270,away
willb002,soria001,oneip001,bross001,knobc001,olivj001,justd001,martt002,jeted001,lillt001,NYA200104280,home
longt002,menef001,piata001,chave001,damoj001,hernr002,saeno001,giamj001,tejam001,hudst001,NYA200104280,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,colem001,martt002,jeted001,clemr001,NYA200104290,home
longt002,menef001,giamj002,chave001,damoj001,hernr002,saeno001,giamj001,tejam001,zitob001,NYA200104290,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,colem001,martt002,jeted001,herno001,NYA200105080,home
huntt001,rival001,lawtm002,koskc001,jonej003,piera001,buchb002,miend001,guzmc001,milte001,NYA200105080,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,clemr001,NYA200105090,home
huntt001,rival001,lawtm002,koskc001,jonej003,print001,allec001,miend001,guzmc001,maysj001,NYA200105090,away
willb002,soria001,oneip001,bross001,knobc001,olivj001,posaj001,martt002,jeted001,petta001,NYA200105100,home
huntt001,rival001,lawtm002,koskc001,allec001,piera001,maxwj001,miend001,guzmc001,redmm002,NYA200105100,away
willb002,soria001,oneip001,bross001,justd001,posaj001,knobc001,martt002,jeted001,mussm001,NYA200105110,home
moram002,hairj002,andeb001,ripkc001,deshd001,lunaf001,myerg001,richc001,bordm001,robew001,NYA200105110,away
willb002,soria001,oneip001,bross001,justd001,posaj001,knobc001,martt002,jeted001,lillt001,NYA200105120,home
moram002,hairj002,richc001,ripkc001,deshd001,fordb001,kinkm001,conij001,bordm001,johnj007,NYA200105120,away
willb002,soria001,oneip001,bross001,justd001,posaj001,knobc001,martt002,jeted001,herno001,NYA200105130,home
richc001,hairj002,andeb001,ripkc001,deshd001,fordb001,myerg001,conij001,moram002,mercj001,NYA200105130,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,petta001,NYA200105230,home
everc001,lansm001,bichd001,hills002,lewid001,varij001,ramim002,offej001,valej002,coned001,NYA200105230,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,mussm001,NYA200105240,home
everc001,offej001,nixot001,hills002,oleat001,varij001,ramim002,daubb001,valej002,martp001,NYA200105240,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,lillt001,NYA200106010,home
loftk001,alomr001,gonzj002,branr001,cordm001,diaze002,burke001,thomj002,vizqo001,sabac001,NYA200106010,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,clemr001,NYA200106020,home
loftk001,alomr001,gonzj002,branr001,cordm001,diaze002,burke001,thomj002,vizqo001,colob001,NYA200106020,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,petta001,NYA200106030,home
loftk001,alomr001,gonzj002,frymt001,cordm001,diaze002,burke001,thomj002,vizqo001,nagyc001,NYA200106030,away
willb002,soria001,oneip001,bross001,knobc001,olivj001,rodrh001,martt002,jeted001,mendr001,NYA200106040,home
everc001,offej001,nixot001,hills002,ramim002,varij001,oleat001,daubb001,valej002,martp001,NYA200106040,away
willb002,soria001,oneip001,bross001,knobc001,olivj001,justd001,martt002,jeted001,mussm001,NYA200106050,home
moram002,hairj002,richc001,conij001,gibbj002,fordb001,andeb001,segud001,bordm001,johnj007,NYA200106050,away
willb002,soria001,oneip001,bross001,justd001,greet003,knobc001,martt002,jeted001,lillt001,NYA200106060,home
moram002,hairj002,richc001,ripkc001,kinkm001,fordb001,segud001,conij001,bordm001,mercj001,NYA200106060,away
willb002,soria001,oneip001,bross001,knobc001,greet003,justd001,martt002,jeted001,clemr001,NYA200106070,home
moram002,hairj002,richc001,conij001,andeb001,myerg001,deshd001,segud001,bordm001,ponss001,NYA200106070,away
willb002,soria001,oneip001,bross001,knobc001,greet003,posaj001,martt002,jeted001,petta001,NYA200106080,home
jonea002,veraq001,jordb001,jonec004,gilkb001,lopej001,derom001,helmw001,furcr001,glavt001,NYA200106080,away
willb002,soria001,oneip001,bross001,justd001,greet003,posaj001,martt002,jeted001,mendr001,NYA200106090,home
jonea002,veraq001,jordb001,jonec004,martd002,lopej001,surhb001,brogr001,furcr001,smolj001,NYA200106090,away
willb002,soria001,oneip001,bross001,justd001,olivj001,posaj001,martt002,jeted001,mussm001,NYA200106100,home
jonea002,veraq001,jordb001,jonec004,martd002,bakop001,surhb001,helmw001,furcr001,maddg002,NYA200106100,away
willb002,soria001,oneip001,bross001,knobc001,greet003,justd001,martt002,jeted001,lillt001,NYA200106120,home
bradm001,mordm001,guerv001,minor001,blumg001,barrm003,vidrj001,stevl001,cabro001,armat002,NYA200106120,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,clemr001,NYA200106130,home
bradm001,blumg001,guerv001,mordm001,smitm004,barrm003,traca001,stevl001,cabro001,irabh001,NYA200106130,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,keisr001,NYA200106140,home
bradm001,blumg001,guerv001,mordm001,smitm004,barrm003,vidrj001,stevl001,cabro001,yoshm001,NYA200106140,away
willb002,wilse001,spens001,bross001,knobc001,greet003,soria001,posaj001,jeted001,keisr001,NYA200106250,home
cabrj002,alomr001,gonzj002,frymt001,cordm001,diaze002,burke001,thomj002,vizqo001,finlc001,NYA200106250,away
willb002,soria001,oneip001,bross001,spens001,posaj001,knobc001,martt002,jeted001,herna002,NYA200106260,home
loftk001,alomr001,gonzj002,frymt001,branr001,diaze002,burke001,thomj002,vizqo001,nagyc001,NYA200106260,away
willb002,soria001,oneip001,bross001,spens001,posaj001,knobc001,martt002,jeted001,mussm001,NYA200106270,home
loftk001,alomr001,cordm001,frymt001,branr001,diaze002,burke001,thomj002,vizqo001,sabac001,NYA200106270,away
willb002,soria001,oneip001,bross001,spens001,posaj001,knobc001,martt002,jeted001,clemr001,NYA200106290,home
tynej001,aberb001,grieb001,huffa001,vaugg001,difem001,mcgrf001,cox-s001,martf001,rekab001,NYA200106290,away
willb002,soria001,oneip001,bross001,spens001,posaj001,justd001,martt002,jeted001,lillt001,NYA200106300,home
tynej001,aberb001,grieb001,johnr006,vaugg001,difem001,mcgrf001,cox-s001,sheea001,ruper001,NYA200106300,away
willb002,soria001,oneip001,bross001,spens001,posaj001,justd001,martt002,jeted001,petta001,NYA200107010,home
tynej001,aberb001,grieb001,johnr006,vaugg001,flahj001,mcgrf001,cox-s001,sheea001,sturt001,NYA200107010,away
willb002,soria001,oneip001,sojol001,spens001,posaj001,knobc001,martt002,jeted001,mussm001,NYA200107020,home
tynej001,aberb001,grieb001,huffa001,vaugg001,flahj001,mcgrf001,cox-s001,sheea001,lopea002,NYA200107020,away
willb002,soria001,willg001,bross001,knobc001,posaj001,spens001,sojol001,jeted001,petta001,NYA200107060,home
paytj001,alfoe001,mcewj001,ventr001,agbab001,pratt001,piazm001,zeilt001,ordor001,leita001,NYA200107060,away
willb002,soria001,oneip001,bross001,spens001,posaj001,knobc001,martt002,jeted001,mussm001,NYA200107070,home
paytj001,alfoe001,johnm001,relad001,mcewj001,pratt001,piazm001,zeilt001,ordor001,appik001,NYA200107070,away
willb002,soria001,oneip001,bross001,spens001,posaj001,knobc001,martt002,jeted001,keisr001,NYA200107080,home
paytj001,alfoe001,peret004,relad001,mcewj001,wilsv001,piazm001,zeilt001,ordor001,ruscg001,NYA200107080,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,spens001,martt002,jeted001,jodib001,NYA200107200,home
cruzj004,fryej001,mondr002,lopel003,lathc001,fletd001,fullb001,delgc001,gonza001,loaie001,NYA200107200,away
willb002,soria001,oneip001,bross001,knobc001,greet003,posaj001,martt002,jeted001,keisr001,NYA200107210,home
cruzj004,fryej001,mondr002,lopel003,lathc001,casta001,fullb001,delgc001,gonza001,hallr001,NYA200107210,away
willb002,soria001,oneip001,bross001,spens001,posaj001,knobc001,martt002,jeted001,mussm001,NYA200107220,home
cruzj004,fryej001,mondr002,lopel003,lathc001,fletd001,fullb001,delgc001,gonza001,carpc002,NYA200107220,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,spens001,martt002,jeted001,clemr001,NYA200107230,home
cruzj004,iztuc001,lathc001,lopel003,stews002,fletd001,fullb001,delgc001,gonza001,parrs001,NYA200107230,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,spens001,martt002,jeted001,petta001,NYA200107240,home
ceder001,easld001,encaj001,macij001,higgb001,fickr001,magew001,halts001,cruzd001,spars001,NYA200107240,away
willb002,soria001,oneip001,bross001,knobc001,posaj001,spens001,martt002,jeted001,lillt001,NYA200107250,home
ceder001,easld001,encaj001,halts001,higgb001,cardj001,clart002,fickr001,cruzd001,limaj001,NYA200107250,away
willb002,soria001,oneip001,bross001,spens001,greet003,knobc001,martt002,jeted001,keisr001,NYA200107260,home
ceder001,easld001,encaj001,halts001,higgb001,fickr001,magew001,clart002,cruzd001,holtc001,NYA200107260,away
willb002,soria001,oneip001,bross001,knobc001,greet003,spens001,sojol001,jeted001,lillt001,NYA200107310,home
kaplg001,younm003,monrc001,lambm001,portb001,rodri001,velar001,palmr001,rodra001,olivd001,NYA200107310,away
willb002,soria001,oneip001,bross001,knobc001,greet003,spens001,martt002,jeted001,hitcs001,NYA200108010,home
kaplg001,younm003,monrc001,shels001,portb001,rodri001,velar001,palmr001,rodra001,bellr003,NYA200108010,away
willb002,soria001,oneip001,sojol001,knobc001,greet003,justd001,martt002,jeted001,mussm001,NYA200108020,home
kaplg001,younm003,leder001,lambm001,cataf001,rodri001,palmr001,velar001,rodra001,myeta001,NYA200108020,away
willb002,soria001,oneip001,sojol001,spens001,posaj001,knobc001,martt002,jeted001,petta001,NYA200108030,home
erstd001,gil-b001,salmt001,glaut001,andeg001,molib001,woots001,spies001,ecksd001,washj001,NYA200108030,away
willb002,soria001,oneip001,sojol001,knobc001,posaj001,justd001,martt002,jeted001,clemr001,NYA200108040,home
erstd001,kenna001,palmo001,glaut001,andeg001,fabrj001,salmt001,spies001,gil-b001,valdi001,NYA200108040,away
willb002,soria001,oneip001,wilse001,knobc001,posaj001,justd001,martt002,jeted001,lillt001,NYA200108050,home
erstd001,kenna001,salmt001,glaut001,andeg001,molib001,gil-b001,spies001,ecksd001,ortir002,NYA200108050,away
willb002,soria001,oneip001,wilse001,knobc001,posaj001,justd001,martt002,jeted001,hitcs001,NYA200108060,home
erstd001,nievj002,salmt001,glaut001,spies001,molib001,andeg001,gil-b001,ecksd001,potel001,NYA200108060,away
willb002,soria001,oneip001,bellc001,spens001,posaj001,justd001,martt002,jeted001,petta001,NYA200108140,home
tynej001,aberb001,winnr001,sandj001,vaugg001,hallt001,grieb001,huffa001,gomec001,kennj001,NYA200108140,away
willb002,soria001,oneip001,bellc001,spens001,posaj001,justd001,martt002,jeted001,clemr001,NYA200108150,home
tynej001,aberb001,winnr001,sandj001,vaugg001,hallt001,grieb001,huffa001,gomec001,wilsp001,NYA200108150,away
willb002,soria001,oneip001,bellc001,spens001,greet003,justd001,martt002,jeted001,hitcs001,NYA200108160,home
rolld001,aberb001,grieb001,sandj001,tynej001,hallt001,vaugg001,huffa001,martf001,ruper001,NYA200108160,away
willb002,soria001,oneip001,bellc001,spens001,posaj001,justd001,martt002,jeted001,mussm001,NYA200108170,home
camem001,boonb002,suzui001,mclem001,javis001,wilsd001,marte001,olerj001,guilc001,abbop001,NYA200108170,away
willb002,soria001,oneip001,bellc001,spens001,posaj001,justd001,martt002,jeted001,lillt001,NYA200108180,home
camem001,boonb002,suzui001,belld002,javis001,wilsd001,marte001,olerj001,guilc001,pinej001,NYA200108180,away
willb002,soria001,spens001,bellc001,knobc001,posaj001,justd001,martt002,jeted001,petta001,NYA200108190,home
camem001,boonb002,suzui001,belld002,gipsc001,wilsd001,marte001,javis001,guilc001,moyej001,NYA200108190,away
willb002,soria001,oneip001,wilse001,spens001,posaj001,justd001,martt002,jeted001,mussm001,NYA200108280,home
wellv001,bushh001,mondr002,lopef001,stews002,fletd001,fullb001,delgc001,gonza001,loaie001,NYA200108280,away
willb002,soria001,oneip001,wilse001,spens001,greet003,justd001,martt002,jeted001,hitcs001,NYA200108290,home
wellv001,bushh001,mondr002,lopef001,stews002,casta001,fullb001,delgc001,gonza001,hallr001,NYA200108290,away
willb002,soria001,oneip001,wilse001,justd001,posaj001,johnn001,martt002,jeted001,petta001,NYA200108300,home
wellv001,bushh001,mondr002,fryej001,lathc001,fletd001,stews002,delgc001,lopef001,carpc002,NYA200108300,away
willb002,soria001,oneip001,velar001,knobc001,posaj001,justd001,martt002,wilse001,herno001,NYA200109070,home
nixot001,offej001,everc001,hills002,oleat001,hatts001,ramim002,daubb001,lansm001,martp001,NYA200109070,away
