game_id,order,stat,bfrom,bto,player_id
ANA200108120,11,R,B,H,andeg001
ANA200108120,23,R,2,H,ecksd001
ANA200108120,24,R,3,H,glaut001
ANA200108120,41,R,1,H,glaut001
ANA200108120,41,R,B,H,andeg001
ANA200108120,51,R,B,H,fullb001
ANA200108120,60,SB,1,2,andeg001
ANA200108120,66,R,2,H,lathc001
ANA200108120,68,R,3,H,gonza001
ANA200108120,70,R(UR),2,H,cruzj004
ANA200108120,73,R,2,H,delgc001
ANA200108120,81,R,B,H,molib001
ANA200108200,2,R,2,H,nixot001
ANA200108200,3,CS,2,3,stync001
ANA200108200,5,R,3,H,garcn001
ANA200108200,14,R,B,H,hills002
ANA200108200,31,R,3,H,bichd001
ANA200108200,31,R,2,H,oleat001
ANA200108200,41,R,2,H,garcn001
ANA200108200,69,R,3,H,molib001
ANA200108210,10,SB,1,2,bichd001
ANA200108210,17,SB,1,2,kenna001
ANA200108210,22,R,3,H,mirad001
ANA200108210,22,R,2,H,stync001
ANA200108210,24,R,3,H,lansm001
ANA200108210,25,R,3,H,nixot001
ANA200108210,28,R,3,H,everc001
ANA200108210,28,R,2,H,bichd001
ANA200108210,28,R,1,H,hills002
ANA200108210,28,R,B,H,mirad001
ANA200108210,40,R,2,H,andeg001
ANA200108210,40,R,B,H,salmt001
ANA200108210,74,DI,1,2,erstd001
ANA200108210,87,R,2,H,salmt001
ANA200108210,87,R,1,H,gil-b001
ANA200108210,87,R,B,H,ecksd001
ANA200108210,90,DI,1,2,erstd001
ANA200108220,4,SB,1,2,ecksd001
ANA200108220,17,R,2,H,molib001
ANA200108220,18,SB,1,2,gil-b001
ANA200108220,41,PO(E),1,2,ecksd001
ANA200108220,49,CS,1,2,spies001
ANA200108220,51,PO,B,2,kenna001
ANA200108220,54,R,3,H,oleat001
ANA200108220,54,R,2,H,hills002
ANA200108220,55,PO,2,3,lansm001
ANA200108220,63,PO,3,H,molib001
ANA200108220,64,R(UR),2,H,gil-b001
ANA200108220,65,SB,2,3,ecksd001
ANA200108220,66,R,3,H,ecksd001
ANA200108220,77,R,B,H,molib001
ANA200108230,6,R,3,H,ecksd001
ANA200108230,16,R,3,H,woots001
ANA200108230,30,R,1,H,spies001
ANA200108230,32,R,2,H,molib001
ANA200108230,33,SB,1,2,ecksd001
ANA200108230,38,R,3,H,oleat001
ANA200108230,39,R(UR),3,H,hills002
ANA200108230,41,R(UR),3,H,stync001
ANA200108230,63,R,B,H,andeg001
ANA200108230,68,R,3,H,garcn001
ANA200108230,68,R,2,H,everc001
ANA200108230,71,R,3,H,bichd001
ANA200108230,72,R,3,H,oleat001
ANA200108230,73,CS,1,2,stync001
ANA200108230,89,SB,1,2,erstd001
ANA200108230,91,R,2,H,erstd001
ANA200108230,92,SB,2,3,andeg001
ANA200108240,11,SB,1,2,oneip001
ANA200108240,12,R,2,H,oneip001
ANA200108240,16,SB,2,3,andeg001
ANA200108240,30,CS,1,2,
ANA200108240,41,R,2,H,spies001
ANA200108240,44,R,B,H,justd001
ANA200108240,62,R,3,H,spies001
ANA200108240,64,R,3,H,molib001
ANA200108240,64,R,2,H,erstd001
ANA200108240,67,R,2,H,glaut001
ANA200108240,68,SB,1,2,palmo001
ANA200108240,79,R,B,H,davaj001
ANA200108240,89,PO,2,3,soria001
ANA200108240,90,DI,1,2,knobc001
ANA200108250,4,CS,1,2,ecksd001
ANA200108250,6,SB,1,2,erstd001
ANA200108250,7,R,2,H,erstd001
ANA200108250,12,R,2,H,martt002
ANA200108250,12,R,1,H,justd001
ANA200108250,15,R,3,H,posaj001
ANA200108250,28,SB,1,2,ecksd001
ANA200108250,34,CS,1,2,wilse001
ANA200108250,39,R,B,H,oneip001
ANA200108250,46,R,3,H,willb002
ANA200108250,57,R,1,H,oneip001
ANA200108250,57,R,B,H,willb002
ANA200108250,62,R,2,H,spies001
ANA200108250,82,SB,2,3,glaut001
ANA200108250,83,R,3,H,glaut001
ANA200108250,92,SB,1,2,palmo001
ANA200108250,94,R,3,H,palmo001
ANA200108250,97,DI,1,2,ecksd001
ANA200108250,99,R,3,H,ecksd001
ANA200108250,101,DI,1,2,woots001
ANA200108260,7,R,2,H,palmo001
ANA200108260,8,R,2,H,andeg001
ANA200108260,8,R,B,H,spies001
ANA200108260,25,R,1,H,willb002
ANA200108260,25,R,B,H,spens001
ANA200108260,35,R,2,H,wilse001
ANA200108260,38,R,3,H,bellc001
ANA200108260,42,R,3,H,woots001
ANA200108260,56,SB,1,2,willb002
ANA200108260,57,R,2,H,willb002
ANA200108260,76,R,3,H,justd001
ANA200108260,84,R,2,H,andeg001
ANA200108260,92,R,2,H,fabrj001
ANA200108260,101,R,2,H,erstd001
ANA200109040,6,PO,B,2,sweem002
ANA200109040,10,R,3,H,randj002
ANA200109040,17,R,B,H,beltc001
ANA200109040,46,R,1,H,
ANA200109040,46,R,B,H,zaung001
ANA200109040,67,R,B,H,glaut001
ANA200109050,1,PO,1,1,feblc001
ANA200109050,3,CS,1,2,peren001
ANA200109050,14,R,1,H,glaut001
ANA200109050,14,R,B,H,spies001
ANA200109050,18,CS,1,2,salmt001
ANA200109050,26,R,3,H,gil-b001
ANA200109050,52,R,B,H,ibanr001
ANA200109050,64,R,3,H,andeg001
ANA200109050,72,DI,1,2,sweem002
ANA200109060,6,R,3,H,erstd001
ANA200109060,6,R,1,H,kenna001
ANA200109060,9,R,2,H,andeg001
ANA200109060,9,R,B,H,salmt001
ANA200109060,23,R,3,H,mccad001
ANA200109060,43,R,2,H,andeg001
ANA200109060,43,R,B,H,salmt001
ANA200109060,67,R,3,H,peren001
ANA200109060,67,R,2,H,beltc001
ANA200109060,81,DI,1,2,ibanr001
ANA200109060,83,R,3,H,ibanr001
ANA200109060,83,R,1,H,peren001
ANA200109060,83,R,B,H,beltc001
ANA200109060,85,SB,1,2,sweem002
ANA200109060,95,CS,1,2,erstd001
ANA200109060,106,R,2,H,andeg001
ANA200109070,7,R,B,H,koskc001
ANA200109070,11,R,B,H,spies001
ANA200109070,14,R,1,H,kenna001
ANA200109070,14,R,B,H,molib001
ANA200109070,18,R,2,H,fernj001
ANA200109070,28,R,2,H,spies001
ANA200109070,29,R,3,H,salmt001
ANA200109070,34,R,3,H,miend001
ANA200109070,36,R,3,H,koskc001
ANA200109070,40,SB,1,2,ecksd001
ANA200109070,48,R,B,H,salmt001
ANA200109080,8,R(UR),2,H,ecksd001
ANA200109080,17,SB,1,2,kenna001
ANA200109080,24,PO(E),1,2,jonej003
ANA200109080,26,PO,2,H,jonej003
ANA200109080,30,SB,1,2,glaut001
ANA200109080,33,R,B,H,huntt001
ANA200109080,38,R,3,H,piera001
ANA200109080,40,R,3,H,rival001
ANA200109080,40,R,2,H,jonej003
ANA200109080,40,R,1,H,miend001
ANA200109080,40,R,B,H,koskc001
ANA200109080,46,R,2,H,molij001
ANA200109080,47,CS,1,2,erstd001
ANA200109080,49,CS,1,2,huntt001
ANA200109080,71,R,3,H,palmo001
ANA200109080,91,R,B,H,glaut001
ANA200109090,2,SB,1,2,
ANA200109090,5,R,3,H,
ANA200109090,5,R,2,H,miend001
ANA200109090,10,CS,1,2,ecksd001
ANA200109090,13,R,B,H,lecrm001
ANA200109090,71,PO,3,H,miend001
ANA200109100,3,SB,1,2,mclem001
ANA200109100,8,SB,1,2,
ANA200109100,13,R,2,H,olerj001
ANA200109100,13,R,1,H,javis001
ANA200109100,14,PO,2,3,belld002
ANA200109100,32,SB,2,3,andeg001
ANA200109100,36,R,2,H,wilsd001
ANA200109100,37,PO,2,2,mclem001
ANA200109100,41,SB,1,2,salmt001
ANA200109100,66,R,2,H,camem001
ANA200109100,69,R,3,H,belld002
ANA200109100,88,R,2,H,andeg001
ANA200109280,2,R,B,H,rodra001
ANA200109280,8,SB,1,2,ecksd001
ANA200109280,9,R,2,H,ecksd001
ANA200109280,14,R,B,H,shels001
ANA200109280,34,PO,2,2,shels001
ANA200109280,38,R,3,H,salmt001
ANA200109280,43,R,2,H,palmr001
ANA200109280,46,R,3,H,sierr001
ANA200109280,47,R,3,H,kaplg001
ANA200109280,56,R,3,H,younm003
ANA200109280,57,R,3,H,rodra001
ANA200109280,58,R,2,H,palmr001
ANA200109280,60,R,2,H,kaplg001
ANA200109280,60,R,B,H,penac001
ANA200109280,69,R,B,H,palmr001
ANA200109290,3,R,3,H,cataf001
ANA200109290,8,R,2,H,erstd001
ANA200109290,9,R,1,H,andeg001
ANA200109290,9,R,B,H,glaut001
ANA200109290,12,R,2,H,palmo001
ANA200109290,13,R,2,H,kenna001
ANA200109290,54,R(UR),3,H,
ANA200109290,55,PO,2,3,jensm001
ANA200109290,56,R,B,H,davaj001
ANA200109290,58,SB,1,2,erstd001
ANA200109290,61,SB,1,2,ecksd001
ANA200109290,62,R,3,H,erstd001
ANA200109290,64,R,3,H,ecksd001
ANA200109290,64,R,1,H,andeg001
ANA200109290,64,R,B,H,glaut001
ANA200109290,80,R,3,H,spies001
ANA200109290,80,R,1,H,gil-b001
ANA200109290,81,R,2,H,andeg001
ANA200109300,6,R,3,H,erstd001
ANA200109300,7,R,2,H,andeg001
ANA200109300,8,R,3,H,glaut001
ANA200109300,10,R,1,H,salmt001
ANA200109300,16,SB,1,2,sierr001
ANA200109300,18,R(UR),2,H,sierr001
ANA200109300,31,CS,1,2,salmt001
ANA200109300,32,R,3,H,glaut001
ANA200109300,34,R,B,H,kaplg001
ANA200109300,43,R,B,H,rodra001
ANA200109300,56,R,3,H,haseb001
ANA200109300,59,R,B,H,nievj002
ANA200109300,64,R,B,H,sierr001
ANA200109300,80,R(RBI),3,H,cataf001
ANA200109300,80,R(UR)(NR),2,H,magrc001
ANA200109300,95,R,2,H,leder001
ANA200109300,101,DI,1,2,davaj001
ANA200110020,10,R,2,H,sprae001
ANA200110020,11,R,3,H,buhnj001
ANA200110020,12,R,3,H,wilsd001
ANA200110020,25,CS,2,3,davaj001
ANA200110020,27,R,2,H,erstd001
ANA200110020,28,R,1,H,ecksd001
ANA200110020,30,R,2,H,andeg001
ANA200110020,36,R,3,H,buhnj001
ANA200110020,36,R,1,H,javis001
ANA200110020,36,R,B,H,camem001
ANA200110020,46,R,2,H,marte001
ANA200110020,60,R,3,H,javis001
ANA200110020,60,R,2,H,boonb002
ANA200110020,60,R,1,H,marte001
ANA200110020,63,R,3,H,olerj001
ANA200110020,63,R,2,H,sprae001
ANA200110020,80,R(UR),2,H,marta001
ANA200110020,80,PO,1,3,olerj001
ANA200110020,91,R,3,H,bordp001
ANA200110020,98,R,3,H,glaut001
ANA200110020,98,R,2,H,salmt001
ANA200110030,1,PO,B,2,javis001
ANA200110030,5,R,2,H,erstd001
ANA200110030,6,R,3,H,ecksd001
ANA200110030,20,SB,1,2,suzui001
ANA200110030,24,SB,1,2,ecksd001
ANA200110030,25,SB,2,3,ecksd001
ANA200110030,26,R,3,H,ecksd001
ANA200110030,32,R,3,H,boonb002
ANA200110030,42,R,2,H,suzui001
ANA200110030,42,R,B,H,javis001
ANA200110030,74,R(UR),3,H,vazqr001
ANA200110030,85,SB,1,2,lampt001
ANA200110030,93,PO,3,H,kenna001
ANA200110040,1,PO,1,1,damoj001
ANA200110040,9,R(UR),2,H,chave001
ANA200110040,22,CS,1,2,nievj002
ANA200110040,27,R,2,H,longt002
ANA200110040,29,R,3,H,hernr002
ANA200110040,29,R,2,H,santf001
ANA200110040,33,SB,2,3,ecksd001
ANA200110040,61,R,B,H,hernr002
ANA200110040,65,R,B,H,nievj002
ANA200110050,10,R,B,H,hernr002
ANA200110050,23,R,2,H,erstd001
ANA200110050,37,R,3,H,menef001
ANA200110050,37,R,1,H,giamj001
ANA200110050,39,R,3,H,dye-j001
ANA200110050,44,SB,1,2,kenna001
ANA200110050,78,R,1,H,tejam001
ANA200110050,81,R,2,H,giamj001
ANA200110050,90,R,2,H,erstd001
ANA200110060,18,R,3,H,menef001
ANA200110060,19,SB,1,2,tejam001
ANA200110060,20,R,3,H,byrne001
ANA200110060,20,R,2,H,tejam001
ANA200110060,20,R,B,H,dye-j001
ANA200110060,34,R,2,H,andeg001
ANA200110060,46,R,3,H,molib001
ANA200110060,47,R,3,H,kenna001
ANA200110060,52,R,3,H,saeno001
ANA200110060,54,R,2,H,menef001
ANA200110060,94,DI,1,2,spies001
BAL200104020,20,R,B,H,nixot001
BAL200104020,26,SB,1,2,deshd001
BAL200104020,34,PO,1,2,moram002
BAL200104020,39,SB,2,3,hairj002
BAL200104020,40,R,3,H,hairj002
BAL200104020,42,SB,1,2,
BAL200104020,63,PO,3,H,stync001
BAL200104020,86,R,2,H,hairj002
BAL200104040,2,CS,1,2,nixot001
BAL200104040,16,R(UR),1,H,hills002
BAL200104040,16,R,B,H,daubb001
BAL200104040,29,PO,1,2,
BAL200104040,51,R,B,H,daubb001
BAL200104050,21,CS,1,2,hairj002
BAL200104050,35,R,2,H,moram002
BAL200104050,40,R,3,H,offej001
BAL200104050,48,PO,3,3,hairj002
BAL200104050,79,R,3,H,deshd001
BAL200104130,43,R,1,H,cox-s001
BAL200104130,43,R,B,H,vaugg001
BAL200104140,1,R,1,H,willg001
BAL200104140,1,R,B,H,johnr006
BAL200104140,15,CS,1,2,richc001
BAL200104140,27,R,1,H,guilj001
BAL200104140,27,R,B,H,huffa001
BAL200104140,30,CS,1,2,martf001
BAL200104140,33,SB,2,3,willg001
BAL200104140,38,R,3,H,segud001
BAL200104140,39,R,2,H,richc001
BAL200104140,41,R,3,H,myerg001
BAL200104140,43,R,3,H,ripkc001
BAL200104140,52,R,3,H,deshd001
BAL200104140,54,R(UR),2,H,segud001
BAL200104140,78,CS,1,2,hairj002
BAL200104140,81,R,B,H,winnr001
BAL200104140,86,SB,1,2,cox-s001
BAL200104150,2,R,2,H,willg001
BAL200104150,2,R,B,H,vaugg001
BAL200104150,3,R,B,H,mcgrf001
BAL200104150,16,R,2,H,ripkc001
BAL200104150,31,R,B,H,myerg001
BAL200104150,33,R,B,H,hairj002
BAL200104150,53,R,1,H,johnr006
BAL200104150,53,R,B,H,flahj001
BAL200104150,63,R,B,H,vaugg001
BAL200104150,71,R,2,H,richc001
BAL200104150,77,R,3,H,flahj001
BAL200104160,13,R,B,H,myerg001
BAL200104160,16,CS,1,2,fordb001
BAL200104160,27,SB,1,2,vaugg001
BAL200104160,29,CS,2,3,vaugg001
BAL200104160,37,R,2,H,flahj001
BAL200104160,38,CS,1,2,martf001
BAL200104160,41,SB,1,2,hairj002
BAL200104160,42,R,2,H,hairj002
BAL200104160,60,SB,1,2,andeb001
BAL200104160,62,R(UR)(NR),3,H,hairj002
BAL200104160,64,R,3,H,bordm001
BAL200104160,64,R,2,H,deshd001
BAL200104160,77,R(UR),3,H,moram002
BAL200104160,81,R,3,H,willg001
BAL200104170,5,R,3,H,alomr001
BAL200104170,5,R,2,H,gonzj002
BAL200104170,6,R,3,H,burke001
BAL200104170,16,R,B,H,richc001
BAL200104170,44,R,3,H,gonzj002
BAL200104170,44,R,2,H,burke001
BAL200104170,44,R,1,H,cordw001
BAL200104170,44,R,B,H,branr001
BAL200104170,46,R(UR),2,H,diaze002
BAL200104180,18,SB,1,2,loftk001
BAL200104180,19,R,3,H,diaze002
BAL200104180,19,R,2,H,loftk001
BAL200104180,20,SB,1,2,vizqo001
BAL200104180,29,CS,1,2,cordm001
BAL200104180,45,R,3,H,gonzj002
BAL200104180,45,R,2,H,thomj002
BAL200104180,74,R,1,H,myerg001
BAL200104190,1,SB,1,2,loftk001
BAL200104190,3,R,3,H,loftk001
BAL200104190,6,R(UR),3,H,cabrj002
BAL200104190,11,R,3,H,andeb001
BAL200104190,12,R,3,H,hairj002
BAL200104190,13,CS,1,2,conij001
BAL200104190,31,CS,1,2,
BAL200104190,32,R,B,H,cordm001
BAL200104190,36,SB,1,2,
BAL200104190,37,SB,2,3,
BAL200104190,48,R,3,H,gonzj002
BAL200104190,48,R,2,H,cordw001
BAL200104190,48,R,B,H,cordm001
BAL200104190,57,SB,1,2,alomr001
BAL200104190,59,R,2,H,alomr001
BAL200104190,60,R,3,H,gonzj002
BAL200104190,60,R,2,H,burke001
BAL200104190,91,R,1,H,cordw001
BAL200104190,91,R,B,H,diaze002
BAL200104190,97,R,2,H,gibbj002
BAL200104190,98,R(UR),3,H,conij001
BAL200104190,98,R,1,H,richc001
BAL200104300,3,R,B,H,andeb001
BAL200104300,12,R,1,H,gibbj002
BAL200104300,12,R,B,H,moram002
BAL200104300,17,R,3,H,fordb001
BAL200104300,28,R,2,H,grieb001
BAL200104300,30,R,3,H,vaugg001
BAL200104300,35,R(UR),2,H,hairj002
BAL200104300,36,SB,1,2,andeb001
BAL200104300,50,R,3,H,grieb001
BAL200104300,64,PO,2,H,
BAL200105010,31,CS,1,2,guilj001
BAL200105010,34,SB,1,2,moram002
BAL200105010,36,R,3,H,moram002
BAL200105010,36,R,B,H,hairj002
BAL200105010,40,SB,1,2,rolld001
BAL200105010,42,R(UR),3,H,rolld001
BAL200105010,59,R,2,H,hairj002
BAL200105020,3,R,3,H,willg001
BAL200105020,17,R,B,H,gibbj002
BAL200105020,26,R,2,H,vaugg001
BAL200105020,35,R,3,H,martf001
BAL200105020,52,R,2,H,willg001
BAL200105020,71,SB,1,2,rolld001
BAL200105020,72,R,3,H,willg001
BAL200105020,72,R,2,H,rolld001
BAL200105020,72,R,B,H,grieb001
BAL200105030,6,SB,1,2,bordm001
BAL200105030,17,R,3,H,richc001
BAL200105030,20,R,1,H,olivj001
BAL200105030,20,R,B,H,bross001
BAL200105030,28,R,1,H,willb002
BAL200105030,36,SB,1,2,bross001
BAL200105030,39,R,3,H,bross001
BAL200105030,40,R,2,H,oneip001
BAL200105030,47,R,3,H,fordb001
BAL200105030,47,R,2,H,hairj002
BAL200105030,47,R,1,H,andeb001
BAL200105030,47,R,B,H,conij001
BAL200105030,53,SB,2,3,soria001
BAL200105030,54,R,3,H,soria001
BAL200105030,60,SB,1,2,knobc001
BAL200105030,64,R,3,H,knobc001
BAL200105030,74,SB,1,2,soria001
BAL200105030,81,SB,1,2,deshd001
BAL200105030,92,DI,1,2,andeb001
BAL200105040,4,R,2,H,jeted001
BAL200105040,9,R,1,H,deshd001
BAL200105040,9,R,B,H,conij001
BAL200105040,19,R,2,H,jeted001
BAL200105040,25,SB,1,2,hairj002
BAL200105040,34,R,3,H,conij001
BAL200105040,36,R,2,H,
BAL200105040,45,SB,1,2,bordm001
BAL200105040,53,R,2,H,sojol001
BAL200105040,58,PO(E),1,2,fordb001
BAL200105040,59,R(UR),2,H,fordb001
BAL200105040,61,SB,1,2,hairj002
BAL200105040,65,R,3,H,oneip001
BAL200105040,68,R(UR),3,H,willb002
BAL200105040,74,R,B,H,bross001
BAL200105040,78,SB,1,2,jeted001
BAL200105050,17,R,2,H,soria001
BAL200105050,18,R,2,H,bross001
BAL200105050,19,R,2,H,knobc001
BAL200105050,20,SB,3,H,jeted001
BAL200105050,20,R,3,H,jeted001
BAL200105050,24,SB,2,3,hairj002
BAL200105050,24,SB,1,2,kingg001
BAL200105050,25,R(UR),3,H,hairj002
BAL200105050,27,PO,1,1,deshd001
BAL200105050,36,R(UR),2,H,ripkc001
BAL200105050,37,CS,2,3,richc001
BAL200105050,62,SB,1,2,hairj002
BAL200105050,70,R,3,H,martt002
BAL200105060,16,SB,1,2,sojol001
BAL200105060,21,R,2,H,andeb001
BAL200105060,22,CS,1,2,bordm001
BAL200105060,32,SB,1,2,justd001
BAL200105060,37,PO,1,3,ripkc001
BAL200105060,38,CS,1,2,hairj002
BAL200105060,49,R,3,H,martt002
BAL200105060,51,CS,1,2,justd001
BAL200105060,57,R,B,H,bross001
BAL200105060,73,CS,1,2,conij001
BAL200105150,3,CS,1,2,macij001
BAL200105150,5,SB,1,2,andeb001
BAL200105150,6,R,3,H,andeb001
BAL200105150,10,R,3,H,richc001
BAL200105150,10,R,2,H,conij001
BAL200105150,35,R,2,H,moram002
BAL200105150,36,CS,1,2,hairj002
BAL200105150,43,R,3,H,easld001
BAL200105150,43,R,2,H,ceder001
BAL200105150,43,R,1,H,higgb001
BAL200105150,49,R,3,H,bordm001
BAL200105150,50,R,3,H,richc001
BAL200105150,51,R,3,H,conij001
BAL200105150,51,R,2,H,myerg001
BAL200105150,53,R,3,H,segud001
BAL200105150,77,R,2,H,
BAL200105150,87,R,3,H,conij001
BAL200105160,9,R,3,H,deshd001
BAL200105160,9,R(UR),2,H,bordm001
BAL200105160,24,SB,1,2,
BAL200105160,41,R,2,H,deshd001
BAL200105160,43,R,B,H,higgb001
BAL200105160,50,R,B,H,encaj001
BAL200105170,15,SB,1,2,encaj001
BAL200105170,17,R,3,H,encaj001
BAL200105170,19,R,3,H,easld001
BAL200105170,19,R,B,H,fickr001
BAL200105170,24,R,2,H,hairj002
BAL200105170,24,R,1,H,andeb001
BAL200105170,25,R,2,H,bordm001
BAL200105170,26,R,2,H,deshd001
BAL200105170,26,R,B,H,myerg001
BAL200105170,41,R,3,H,easld001
BAL200105170,42,R,3,H,halts001
BAL200105170,42,R,1,H,ceder001
BAL200105170,77,R,B,H,encaj001
BAL200105170,80,PO,B,2,ceder001
BAL200105180,17,R,B,H,kinkm001
BAL200105180,19,CS,1,2,fordb001
BAL200105180,23,R,3,H,hairj002
BAL200105180,23,R,2,H,bordm001
BAL200105180,23,R,1,H,richc001
BAL200105180,23,R,B,H,conij001
BAL200105180,32,R,3,H,ripkc001
BAL200105180,32,R,2,H,kinkm001
BAL200105180,38,R,B,H,jonej003
BAL200105180,42,CS,1,2,conij001
BAL200105180,49,R,2,H,rival001
BAL200105190,24,SB,1,2,
BAL200105190,28,R,B,H,bordm001
BAL200105190,33,R,3,H,piera001
BAL200105190,34,R,3,H,guzmc001
BAL200105190,39,R,B,H,richc001
BAL200105190,42,R,1,H,fordb001
BAL200105190,42,R,B,H,hairj002
BAL200105190,52,R,2,H,guzmc001
BAL200105190,54,R,3,H,hockd001
BAL200105190,56,R,3,H,koskc001
BAL200105190,58,SB,1,2,jonej003
BAL200105190,59,R,3,H,miend001
BAL200105190,79,R(UR),2,H,deshd001
BAL200105190,84,R,B,H,huntt001
BAL200105200,15,R,B,H,maxwj001
BAL200105200,28,R,2,H,bordm001
BAL200105200,30,R(NR),3,H,conij001
BAL200105200,35,CS,1,2,piera001
BAL200105200,50,R,2,H,jonej003
BAL200105200,53,PO,1,2,piera001
BAL200105200,77,R,3,H,segud001
BAL200105230,1,SB,1,2,ecksd001
BAL200105230,9,R,3,H,andeb001
BAL200105230,10,R,3,H,bordm001
BAL200105230,11,R,3,H,deshd001
BAL200105230,11,R,1,H,conij001
BAL200105230,13,R,3,H,segud001
BAL200105230,13,PO,B,2,ripkc001
BAL200105230,25,SB,2,3,bordm001
BAL200105230,27,R,3,H,bordm001
BAL200105230,28,R,3,H,conij001
BAL200105230,29,R,2,H,segud001
BAL200105230,32,R,1,H,erstd001
BAL200105230,34,R,3,H,glaut001
BAL200105230,44,R,2,H,palmo001
BAL200105230,45,R,2,H,erstd001
BAL200105230,59,R,3,H,moram002
BAL200105230,60,R,3,H,
BAL200105230,63,R,2,H,hairj002
BAL200105230,63,R,1,H,andeb001
BAL200105230,68,R,B,H,glaut001
BAL200105240,10,SB,2,3,andeg001
BAL200105240,10,SB,1,2,salmt001
BAL200105240,11,R,3,H,andeg001
BAL200105240,16,R,3,H,segud001
BAL200105240,16,R,2,H,ripkc001
BAL200105240,16,R,B,H,gibbj002
BAL200105240,20,PO,2,2,
BAL200105240,23,R,1,H,erstd001
BAL200105240,23,R,B,H,glaut001
BAL200105240,34,R,3,H,conij001
BAL200105240,46,SB,1,2,erstd001
BAL200105240,58,R,1,H,fordb001
BAL200105240,61,R,3,H,hairj002
BAL200105240,91,R,2,H,kenna001
BAL200105250,15,R,3,H,conij001
BAL200105250,24,R,2,H,andeb001
BAL200105250,25,R,3,H,
BAL200105250,28,R,3,H,richc001
BAL200105250,28,R,2,H,conij001
BAL200105250,34,R,B,H,andeb001
BAL200105250,37,R,B,H,camik001
BAL200105250,41,R,1,H,rodri001
BAL200105250,45,R,3,H,conij001
BAL200105250,48,R,B,H,kaplg001
BAL200105250,53,R(UR)(NR),3,H,cataf001
BAL200105250,63,R(UR),3,H,rodra001
BAL200105250,63,SB,1,2,palmr001
BAL200105250,77,R,3,H,mater001
BAL200105270,2,SB,1,2,greer001
BAL200105270,7,R,1,H,
BAL200105270,9,R,3,H,richc001
BAL200105270,24,R,3,H,greer001
BAL200105270,30,R(UR),2,H,segud001
BAL200105280,21,R,3,H,moram002
BAL200105280,42,CS,1,2,hairj002
BAL200105280,45,R,B,H,cataf001
BAL200105280,46,R,B,H,galaa001
BAL200105280,49,PO,1,3,younm003
BAL200105280,54,R,3,H,conij001
BAL200105280,60,R(UR),3,H,rodri001
BAL200105280,60,R,2,H,rodra001
BAL200105280,64,R,3,H,palmr001
BAL200105280,66,R(UR),3,H,kaplg001
BAL200105280,80,R,B,H,segud001
BAL200106080,16,R,3,H,richc001
BAL200106080,22,R,B,H,segud001
BAL200106080,32,R,3,H,hairj002
BAL200106080,33,CS,1,2,moram002
BAL200106080,51,R,3,H,lunaf001
BAL200106080,55,CS,1,2,guerv001
BAL200106080,66,R,3,H,deshd001
BAL200106090,8,PO,1,2,
BAL200106090,17,CS,1,2,bradm001
BAL200106090,28,SB,1,2,
BAL200106090,48,R,3,H,guerv001
BAL200106090,52,R,B,H,moram002
BAL200106090,57,SB,1,2,hairj002
BAL200106090,66,R,3,H,minor001
BAL200106090,66,R,2,H,guerv001
BAL200106090,66,R(UR),1,H,stevl001
BAL200106090,83,R(UR),2,H,ripkc001
BAL200106100,4,R(UR),3,H,jonet004
BAL200106100,4,PO(E),1,2,pridc001
BAL200106100,20,R,3,H,deshd001
BAL200106100,21,R,3,H,fordb001
BAL200106100,38,CS,1,2,bradm001
BAL200106100,49,R,3,H,segud001
BAL200106100,50,CS,1,2,ripkc001
BAL200106100,69,R,3,H,stevl001
BAL200106120,4,R,3,H,peret004
BAL200106120,4,R(UR)(NR),2,H,alfoe001
BAL200106120,7,R,1,H,andeb001
BAL200106120,7,R,B,H,bordm001
BAL200106120,14,R,1,H,
BAL200106120,23,R,3,H,ventr001
BAL200106120,23,R,2,H,zeilt001
BAL200106120,25,R,2,H,shint001
BAL200106120,27,R,2,H,johnm001
BAL200106120,32,SB,1,2,hairj002
BAL200106120,35,R,3,H,hairj002
BAL200106120,36,SB,1,2,
BAL200106120,39,R,1,H,piazm001
BAL200106120,39,R,B,H,ventr001
BAL200106120,74,R,B,H,ventr001
BAL200106130,10,R,3,H,segud001
BAL200106130,10,R,2,H,conij001
BAL200106130,21,R,2,H,andeb001
BAL200106130,22,PO,2,H,bordm001
BAL200106130,29,R,3,H,conij001
BAL200106130,29,R,2,H,kinkm001
BAL200106130,29,PO,1,3,moram002
BAL200106130,39,R,2,H,hairj002
BAL200106130,63,R,2,H,peret004
BAL200106130,73,R(NR),2,H,
BAL200106130,74,R(UR),3,H,mcewj001
BAL200106130,87,R,3,H,ventr001
BAL200106130,87,R,2,H,shint001
BAL200106130,89,R,3,H,zeilt001
BAL200106130,107,R,3,H,piazm001
BAL200106130,115,SB,1,2,myerg001
BAL200106140,25,R,3,H,robeb003
BAL200106140,27,R(UR),3,H,segud001
BAL200106140,39,R,B,H,piazm001
BAL200106140,46,R,B,H,zeilt001
BAL200106140,53,R,3,H,gibbj002
BAL200106140,54,SB,1,2,hairj002
BAL200106140,64,R,1,H,conij001
BAL200106140,64,R,B,H,richc001
BAL200106180,1,R,3,H,stews002
BAL200106180,4,R,3,H,gonza001
BAL200106180,14,SB,1,2,bushh001
BAL200106180,17,R,B,H,gibbj002
BAL200106180,29,R,3,H,andeb001
BAL200106180,58,SB,1,2,gonza001
