game_id,var,value
NYN200108100,ump2b,mealj901
NYN200108100,ump3b,cuzzp901
NYN200108100,howscored,park
NYN200108100,pitches,pitches
NYN200108100,temp,77
NYN200108100,winddir,rtol
NYN200108100,windspeed,7
NYN200108100,fieldcond,unknown
NYN200108100,precip,rain
NYN200108100,sky,cloudy
NYN200108100,timeofgame,212
NYN200108100,attendance,32844
NYN200108100,wp,vered001
NYN200108100,lp,whitr002
NYN200108100,save,klins002
NYN200108100,hometeam_score,6
NYN200108100,awayteam_score,7
NYN200108110,visteam,SLN
NYN200108110,hometeam,NYN
NYN200108110,site,NYC17
NYN200108110,date,8/11/01
NYN200108110,number,0
NYN200108110,starttime,2:27PM
NYN200108110,daynight,day
NYN200108110,usedh,FALSE
NYN200108110,umphome,froeb901
NYN200108110,ump1b,mealj901
NYN200108110,ump2b,cuzzp901
NYN200108110,ump3b,barrm901
NYN200108110,howscored,park
NYN200108110,pitches,pitches
NYN200108110,temp,76
NYN200108110,winddir,torf
NYN200108110,windspeed,9
NYN200108110,fieldcond,unknown
NYN200108110,precip,unknown
NYN200108110,sky,cloudy
NYN200108110,timeofgame,175
NYN200108110,attendance,38837
NYN200108110,wp,hermd001
NYN200108110,lp,ruscg001
NYN200108110,save,vered001
NYN200108110,hometeam_score,3
NYN200108110,awayteam_score,6
NYN200108120,visteam,SLN
NYN200108120,hometeam,NYN
NYN200108120,site,NYC17
NYN200108120,date,8/12/01
NYN200108120,number,0
NYN200108120,starttime,1:11PM
NYN200108120,daynight,day
NYN200108120,usedh,FALSE
NYN200108120,umphome,mealj901
NYN200108120,ump1b,cuzzp901
NYN200108120,ump2b,barrm901
NYN200108120,ump3b,froeb901
NYN200108120,howscored,park
NYN200108120,pitches,pitches
NYN200108120,temp,75
NYN200108120,winddir,ltor
NYN200108120,windspeed,5
NYN200108120,fieldcond,unknown
NYN200108120,precip,unknown
NYN200108120,sky,overcast
NYN200108120,timeofgame,189
NYN200108120,attendance,38939
NYN200108120,wp,kiled001
NYN200108120,lp,chenb001
NYN200108120,save,vered001
NYN200108120,hometeam_score,1
NYN200108120,awayteam_score,4
NYN200108210,visteam,COL
NYN200108210,hometeam,NYN
NYN200108210,site,NYC17
NYN200108210,date,8/21/01
NYN200108210,number,0
NYN200108210,starttime,7:12PM
NYN200108210,daynight,night
NYN200108210,usedh,FALSE
NYN200108210,umphome,millb901
NYN200108210,ump1b,timmt901
NYN200108210,ump2b,hollm901
NYN200108210,ump3b,joycj901
NYN200108210,howscored,park
NYN200108210,pitches,pitches
NYN200108210,temp,81
NYN200108210,winddir,ltor
NYN200108210,windspeed,9
NYN200108210,fieldcond,unknown
NYN200108210,precip,unknown
NYN200108210,sky,sunny
NYN200108210,timeofgame,160
NYN200108210,attendance,28510
NYN200108210,wp,leita001
NYN200108210,lp,hampm001
NYN200108210,save,benia001
NYN200108210,hometeam_score,5
NYN200108210,awayteam_score,2
NYN200108220,visteam,COL
NYN200108220,hometeam,NYN
NYN200108220,site,NYC17
NYN200108220,date,8/22/01
NYN200108220,number,0
NYN200108220,starttime,7:12PM
NYN200108220,daynight,night
NYN200108220,usedh,FALSE
NYN200108220,umphome,timmt901
NYN200108220,ump1b,hollm901
NYN200108220,ump2b,joycj901
NYN200108220,ump3b,millb901
NYN200108220,howscored,park
NYN200108220,pitches,pitches
NYN200108220,temp,84
NYN200108220,winddir,torf
NYN200108220,windspeed,6
NYN200108220,fieldcond,unknown
NYN200108220,precip,unknown
NYN200108220,sky,sunny
NYN200108220,timeofgame,179
NYN200108220,attendance,34415
NYN200108220,wp,appik001
NYN200108220,lp,chacs001
NYN200108220,save,benia001
NYN200108220,hometeam_score,2
NYN200108220,awayteam_score,1
NYN200108230,visteam,COL
NYN200108230,hometeam,NYN
NYN200108230,site,NYC17
NYN200108230,date,8/23/01
NYN200108230,number,0
NYN200108230,starttime,8:12PM
NYN200108230,daynight,night
NYN200108230,usedh,FALSE
NYN200108230,umphome,hollm901
NYN200108230,ump1b,joycj901
NYN200108230,ump2b,millb901
NYN200108230,ump3b,timmt901
NYN200108230,howscored,park
NYN200108230,pitches,pitches
NYN200108230,temp,71
NYN200108230,winddir,torf
NYN200108230,windspeed,2
NYN200108230,fieldcond,unknown
NYN200108230,precip,drizzle
NYN200108230,sky,cloudy
NYN200108230,timeofgame,174
NYN200108230,attendance,27430
NYN200108230,wp,jennj001
NYN200108230,lp,ruscg001
NYN200108230,save,
NYN200108230,hometeam_score,0
NYN200108230,awayteam_score,10
NYN200108240,visteam,SFN
NYN200108240,hometeam,NYN
NYN200108240,site,NYC17
NYN200108240,date,8/24/01
NYN200108240,number,0
NYN200108240,starttime,7:11PM
NYN200108240,daynight,night
NYN200108240,usedh,FALSE
NYN200108240,umphome,gormb901
NYN200108240,ump1b,eddid901
NYN200108240,ump2b,coope901
NYN200108240,ump3b,crawj901
NYN200108240,howscored,park
NYN200108240,pitches,pitches
NYN200108240,temp,81
NYN200108240,winddir,ltor
NYN200108240,windspeed,11
NYN200108240,fieldcond,unknown
NYN200108240,precip,unknown
NYN200108240,sky,sunny
NYN200108240,timeofgame,170
NYN200108240,attendance,35973
NYN200108240,wp,chenb001
NYN200108240,lp,ruetk001
NYN200108240,save,benia001
NYN200108240,hometeam_score,4
NYN200108240,awayteam_score,3
NYN200108250,visteam,SFN
NYN200108250,hometeam,NYN
NYN200108250,site,NYC17
NYN200108250,date,8/25/01
NYN200108250,number,0
NYN200108250,starttime,7:13PM
NYN200108250,daynight,night
NYN200108250,usedh,FALSE
NYN200108250,umphome,eddid901
NYN200108250,ump1b,coope901
NYN200108250,ump2b,crawj901
NYN200108250,ump3b,gormb901
NYN200108250,howscored,park
NYN200108250,pitches,pitches
NYN200108250,temp,75
NYN200108250,winddir,fromrf
NYN200108250,windspeed,12
NYN200108250,fieldcond,unknown
NYN200108250,precip,unknown
NYN200108250,sky,sunny
NYN200108250,timeofgame,240
NYN200108250,attendance,48298
NYN200108250,wp,riggj001
NYN200108250,lp,nen-r001
NYN200108250,save,
NYN200108250,hometeam_score,2
NYN200108250,awayteam_score,2
NYN200108260,visteam,SFN
NYN200108260,hometeam,NYN
NYN200108260,site,NYC17
NYN200108260,date,8/26/01
NYN200108260,number,0
NYN200108260,starttime,8:09PM
NYN200108260,daynight,night
NYN200108260,usedh,FALSE
NYN200108260,umphome,coope901
NYN200108260,ump1b,crawj901
NYN200108260,ump2b,gormb901
NYN200108260,ump3b,eddid901
NYN200108260,howscored,park
NYN200108260,pitches,pitches
NYN200108260,temp,75
NYN200108260,winddir,fromlf
NYN200108260,windspeed,10
NYN200108260,fieldcond,unknown
NYN200108260,precip,unknown
NYN200108260,sky,cloudy
NYN200108260,timeofgame,201
NYN200108260,attendance,36061
NYN200108260,wp,leita001
NYN200108260,lp,ortir001
NYN200108260,save,benia001
NYN200108260,hometeam_score,6
NYN200108260,awayteam_score,3
NYN200108270,visteam,SFN
NYN200108270,hometeam,NYN
NYN200108270,site,NYC17
NYN200108270,date,8/27/01
NYN200108270,number,0
NYN200108270,starttime,1:13PM
NYN200108270,daynight,day
NYN200108270,usedh,FALSE
NYN200108270,umphome,crawj901
NYN200108270,ump1b,gormb901
NYN200108270,ump2b,eddid901
NYN200108270,ump3b,coope901
NYN200108270,howscored,park
NYN200108270,pitches,pitches
NYN200108270,temp,82
NYN200108270,winddir,fromlf
NYN200108270,windspeed,6
NYN200108270,fieldcond,unknown
NYN200108270,precip,unknown
NYN200108270,sky,sunny
NYN200108270,timeofgame,211
NYN200108270,attendance,27084
NYN200108270,wp,rodrf002
NYN200108270,lp,whitr002
NYN200108270,save,nen-r001
NYN200108270,hometeam_score,4
NYN200108270,awayteam_score,6
NYN200108280,visteam,PHI
NYN200108280,hometeam,NYN
NYN200108280,site,NYC17
NYN200108280,date,8/28/01
NYN200108280,number,0
NYN200108280,starttime,7:10PM
NYN200108280,daynight,night
NYN200108280,usedh,FALSE
NYN200108280,umphome,scotd901
NYN200108280,ump1b,younl901
NYN200108280,ump2b,fleta901
NYN200108280,ump3b,culbf901
NYN200108280,howscored,park
NYN200108280,pitches,pitches
NYN200108280,temp,84
NYN200108280,winddir,rtol
NYN200108280,windspeed,9
NYN200108280,fieldcond,unknown
NYN200108280,precip,unknown
NYN200108280,sky,overcast
NYN200108280,timeofgame,257
NYN200108280,attendance,21745
NYN200108280,wp,polic001
NYN200108280,lp,walld002
NYN200108280,save,bottr001
NYN200108280,hometeam_score,6
NYN200108280,awayteam_score,9
NYN200108290,visteam,PHI
NYN200108290,hometeam,NYN
NYN200108290,site,NYC17
NYN200108290,date,8/29/01
NYN200108290,number,0
NYN200108290,starttime,7:10PM
NYN200108290,daynight,night
NYN200108290,usedh,FALSE
NYN200108290,umphome,younl901
NYN200108290,ump1b,fleta901
NYN200108290,ump2b,culbf901
NYN200108290,ump3b,scotd901
NYN200108290,howscored,park
NYN200108290,pitches,pitches
NYN200108290,temp,80
NYN200108290,winddir,rtol
NYN200108290,windspeed,5
NYN200108290,fieldcond,unknown
NYN200108290,precip,unknown
NYN200108290,sky,sunny
NYN200108290,timeofgame,173
NYN200108290,attendance,24144
NYN200108290,wp,chenb001
NYN200108290,lp,daalo001
NYN200108290,save,benia001
NYN200108290,hometeam_score,7
NYN200108290,awayteam_score,5
NYN200108300,visteam,PHI
NYN200108300,hometeam,NYN
NYN200108300,site,NYC17
NYN200108300,date,8/30/01
NYN200108300,number,0
NYN200108300,starttime,7:11PM
NYN200108300,daynight,night
NYN200108300,usedh,FALSE
NYN200108300,umphome,fleta901
NYN200108300,ump1b,culbf901
NYN200108300,ump2b,scotd901
NYN200108300,ump3b,younl901
NYN200108300,howscored,park
NYN200108300,pitches,pitches
NYN200108300,temp,77
NYN200108300,winddir,rtol
NYN200108300,windspeed,10
NYN200108300,fieldcond,unknown
NYN200108300,precip,unknown
NYN200108300,sky,overcast
NYN200108300,timeofgame,164
NYN200108300,attendance,33734
NYN200108300,wp,tracs001
NYN200108300,lp,coggd001
NYN200108300,save,
NYN200108300,hometeam_score,6
NYN200108300,awayteam_score,2
NYN200108310,visteam,FLO
NYN200108310,hometeam,NYN
NYN200108310,site,NYC17
NYN200108310,date,8/31/01
NYN200108310,number,0
NYN200108310,starttime,7:12PM
NYN200108310,daynight,night
NYN200108310,usedh,FALSE
NYN200108310,umphome,phild901
NYN200108310,ump1b,wegnm901
NYN200108310,ump2b,barkl901
NYN200108310,ump3b,reedr901
NYN200108310,howscored,park
NYN200108310,pitches,pitches
NYN200108310,temp,79
NYN200108310,winddir,rtol
NYN200108310,windspeed,5
NYN200108310,fieldcond,unknown
NYN200108310,precip,unknown
NYN200108310,sky,cloudy
NYN200108310,timeofgame,146
NYN200108310,attendance,23020
NYN200108310,wp,leita001
NYN200108310,lp,pennb002
NYN200108310,save,
NYN200108310,hometeam_score,6
NYN200108310,awayteam_score,1
NYN200109010,visteam,FLO
NYN200109010,hometeam,NYN
NYN200109010,site,NYC17
NYN200109010,date,9/1/01
NYN200109010,number,0
NYN200109010,starttime,7:11PM
NYN200109010,daynight,night
NYN200109010,usedh,FALSE
NYN200109010,umphome,wegnm901
NYN200109010,ump1b,barkl901
NYN200109010,ump2b,reedr901
NYN200109010,ump3b,phild901
NYN200109010,howscored,park
NYN200109010,pitches,pitches
NYN200109010,temp,78
NYN200109010,winddir,tocf
NYN200109010,windspeed,6
NYN200109010,fieldcond,unknown
NYN200109010,precip,unknown
NYN200109010,sky,cloudy
NYN200109010,timeofgame,222
NYN200109010,attendance,39486
NYN200109010,wp,robeg001
NYN200109010,lp,acevj001
NYN200109010,save,
NYN200109010,hometeam_score,2
NYN200109010,awayteam_score,2
NYN200109020,visteam,FLO
NYN200109020,hometeam,NYN
NYN200109020,site,NYC17
NYN200109020,date,9/2/01
NYN200109020,number,0
NYN200109020,starttime,1:11PM
NYN200109020,daynight,day
NYN200109020,usedh,FALSE
NYN200109020,umphome,barkl901
NYN200109020,ump1b,reedr901
NYN200109020,ump2b,phild901
NYN200109020,ump3b,wegnm901
NYN200109020,howscored,park
NYN200109020,pitches,pitches
NYN200109020,temp,68
NYN200109020,winddir,torf
NYN200109020,windspeed,9
NYN200109020,fieldcond,unknown
NYN200109020,precip,unknown
NYN200109020,sky,sunny
NYN200109020,timeofgame,136
NYN200109020,attendance,32702
NYN200109020,wp,dempr002
NYN200109020,lp,ruscg001
NYN200109020,save,
NYN200109020,hometeam_score,1
NYN200109020,awayteam_score,5
NYN200109210,visteam,ATL
NYN200109210,hometeam,NYN
NYN200109210,site,NYC17
NYN200109210,date,9/21/01
NYN200109210,number,0
NYN200109210,starttime,7:35PM
NYN200109210,daynight,night
NYN200109210,usedh,FALSE
NYN200109210,umphome,bellw901
NYN200109210,ump1b,fostm901
NYN200109210,ump2b,hirsm901
NYN200109210,ump3b,kulpr901
NYN200109210,howscored,park
NYN200109210,pitches,pitches
NYN200109210,temp,71
NYN200109210,winddir,rtol
NYN200109210,windspeed,7
NYN200109210,fieldcond,unknown
NYN200109210,precip,unknown
NYN200109210,sky,sunny
NYN200109210,timeofgame,187
NYN200109210,attendance,41235
NYN200109210,wp,benia001
NYN200109210,lp,karss001
NYN200109210,save,
NYN200109210,hometeam_score,3
NYN200109210,awayteam_score,2
NYN200109220,visteam,ATL
NYN200109220,hometeam,NYN
NYN200109220,site,NYC17
NYN200109220,date,9/22/01
NYN200109220,number,0
NYN200109220,starttime,7:12PM
NYN200109220,daynight,night
NYN200109220,usedh,FALSE
NYN200109220,umphome,fostm901
NYN200109220,ump1b,hirsm901
NYN200109220,ump2b,kulpr901
NYN200109220,ump3b,bellw901
NYN200109220,howscored,park
NYN200109220,pitches,pitches
NYN200109220,temp,74
NYN200109220,winddir,fromcf
NYN200109220,windspeed,5
NYN200109220,fieldcond,unknown
NYN200109220,precip,unknown
NYN200109220,sky,overcast
NYN200109220,timeofgame,208
NYN200109220,attendance,41230
NYN200109220,wp,tracs001
NYN200109220,lp,pereo001
NYN200109220,save,benia001
NYN200109220,hometeam_score,7
NYN200109220,awayteam_score,3
NYN200109230,visteam,ATL
NYN200109230,hometeam,NYN
NYN200109230,site,NYC17
NYN200109230,date,9/23/01
NYN200109230,number,0
NYN200109230,starttime,1:13PM
NYN200109230,daynight,day
NYN200109230,usedh,FALSE
NYN200109230,umphome,hirsm901
NYN200109230,ump1b,kulpr901
NYN200109230,ump2b,bellw901
NYN200109230,ump3b,fostm901
NYN200109230,howscored,park
NYN200109230,pitches,pitches
NYN200109230,temp,78
NYN200109230,winddir,ltor
NYN200109230,windspeed,5
NYN200109230,fieldcond,unknown
NYN200109230,precip,unknown
NYN200109230,sky,sunny
NYN200109230,timeofgame,225
NYN200109230,attendance,41168
NYN200109230,wp,smolj001
NYN200109230,lp,riggj001
NYN200109230,save,
NYN200109230,hometeam_score,4
NYN200109230,awayteam_score,5
NYN200110010,visteam,PIT
NYN200110010,hometeam,NYN
NYN200110010,site,NYC17
NYN200110010,date,10/1/01
NYN200110010,number,0
NYN200110010,starttime,7:10PM
NYN200110010,daynight,night
NYN200110010,usedh,FALSE
NYN200110010,umphome,onorb901
NYN200110010,ump1b,culbf901
NYN200110010,ump2b,younl901
NYN200110010,ump3b,fleta901
NYN200110010,howscored,park
NYN200110010,pitches,pitches
NYN200110010,temp,58
NYN200110010,winddir,ltor
NYN200110010,windspeed,2
NYN200110010,fieldcond,unknown
NYN200110010,precip,unknown
NYN200110010,sky,cloudy
NYN200110010,timeofgame,166
NYN200110010,attendance,6315
NYN200110010,wp,andej002
NYN200110010,lp,ruscg001
NYN200110010,save,saues001
NYN200110010,hometeam_score,1
NYN200110010,awayteam_score,5
NYN200110020,visteam,PIT
NYN200110020,hometeam,NYN
NYN200110020,site,NYC17
NYN200110020,date,10/2/01
NYN200110020,number,0
NYN200110020,starttime,7:10PM
NYN200110020,daynight,night
NYN200110020,usedh,FALSE
NYN200110020,umphome,culbf901
NYN200110020,ump1b,younl901
NYN200110020,ump2b,fleta901
NYN200110020,ump3b,onorb901
NYN200110020,howscored,park
NYN200110020,pitches,pitches
NYN200110020,temp,71
NYN200110020,winddir,tocf
NYN200110020,windspeed,2
NYN200110020,fieldcond,unknown
NYN200110020,precip,unknown
NYN200110020,sky,sunny
NYN200110020,timeofgame,163
NYN200110020,attendance,8058
NYN200110020,wp,arrob001
NYN200110020,lp,chenb001
NYN200110020,save,
NYN200110020,hometeam_score,0
NYN200110020,awayteam_score,10
NYN200110030,visteam,PIT
NYN200110030,hometeam,NYN
NYN200110030,site,NYC17
NYN200110030,date,10/3/01
NYN200110030,number,0
NYN200110030,starttime,7:10PM
NYN200110030,daynight,night
NYN200110030,usedh,FALSE
NYN200110030,umphome,younl901
NYN200110030,ump1b,fleta901
NYN200110030,ump2b,onorb901
NYN200110030,ump3b,culbf901
NYN200110030,howscored,park
NYN200110030,pitches,pitches
NYN200110030,temp,78
NYN200110030,winddir,tolf
NYN200110030,windspeed,7
NYN200110030,fieldcond,unknown
NYN200110030,precip,unknown
NYN200110030,sky,sunny
NYN200110030,timeofgame,132
NYN200110030,attendance,6627
NYN200110030,wp,tracs001
NYN200110030,lp,ritct001
NYN200110030,save,
NYN200110030,hometeam_score,3
NYN200110030,awayteam_score,0
NYN200110050,visteam,MON
NYN200110050,hometeam,NYN
NYN200110050,site,NYC17
NYN200110050,date,10/5/01
NYN200110050,number,0
NYN200110050,starttime,7:12PM
NYN200110050,daynight,night
NYN200110050,usedh,FALSE
NYN200110050,umphome,cousd901
NYN200110050,ump1b,hollm901
NYN200110050,ump2b,barkl901
NYN200110050,ump3b,diazl901
NYN200110050,howscored,park
NYN200110050,pitches,pitches
NYN200110050,temp,76
NYN200110050,winddir,tolf
NYN200110050,windspeed,9
NYN200110050,fieldcond,unknown
NYN200110050,precip,unknown
NYN200110050,sky,cloudy
NYN200110050,timeofgame,173
NYN200110050,attendance,10281
NYN200110050,wp,thurm002
NYN200110050,lp,leita001
NYN200110050,save,stris001
NYN200110050,hometeam_score,6
NYN200110050,awayteam_score,8
NYN200110060,visteam,MON
NYN200110060,hometeam,NYN
NYN200110060,site,NYC17
NYN200110060,date,10/6/01
NYN200110060,number,0
NYN200110060,starttime,7:12PM
NYN200110060,daynight,night
NYN200110060,usedh,FALSE
NYN200110060,umphome,hollm901
NYN200110060,ump1b,barkl901
NYN200110060,ump2b,diazl901
NYN200110060,ump3b,cousd901
NYN200110060,howscored,park
NYN200110060,pitches,pitches
NYN200110060,temp,58
NYN200110060,winddir,tocf
NYN200110060,windspeed,8
NYN200110060,fieldcond,unknown
NYN200110060,precip,unknown
NYN200110060,sky,cloudy
NYN200110060,timeofgame,174
NYN200110060,attendance,15025
NYN200110060,wp,appik001
NYN200110060,lp,pavac001
NYN200110060,save,
NYN200110060,hometeam_score,4
NYN200110060,awayteam_score,0
PHI200104060,visteam,CHN
PHI200104060,hometeam,PHI
PHI200104060,site,PHI12
PHI200104060,date,4/6/01
PHI200104060,number,0
PHI200104060,starttime,2:56PM
PHI200104060,daynight,day
PHI200104060,usedh,FALSE
PHI200104060,umphome,eddid901
PHI200104060,ump1b,crawj901
PHI200104060,ump2b,coope901
PHI200104060,ump3b,gormb901
PHI200104060,howscored,park
PHI200104060,pitches,pitches
PHI200104060,temp,50
PHI200104060,winddir,tocf
PHI200104060,windspeed,9
PHI200104060,fieldcond,unknown
PHI200104060,precip,rain
PHI200104060,sky,cloudy
PHI200104060,timeofgame,184
PHI200104060,attendance,36380
PHI200104060,wp,tavaj001
PHI200104060,lp,wolfr001
PHI200104060,save,fassj001
PHI200104060,hometeam_score,2
PHI200104060,awayteam_score,3
PHI200104070,visteam,CHN
PHI200104070,hometeam,PHI
PHI200104070,site,PHI12
PHI200104070,date,4/7/01
PHI200104070,number,0
PHI200104070,starttime,1:06PM
PHI200104070,daynight,day
PHI200104070,usedh,FALSE
PHI200104070,umphome,crawj901
PHI200104070,ump1b,coope901
PHI200104070,ump2b,gormb901
PHI200104070,ump3b,eddid901
PHI200104070,howscored,park
